342609,474907,134703,1996_UTAH,1132806,703113,153581,UTAH,1197910,471430,2150719,2035726,1996
56478,101064,36693,1996_VERMONT,424562,712888,23167,VERMONT,215657,219243,975817,965238,1996
721139,1079854,361726,1996_VIRGINIA,3601237,3764757,347988,VIRGINIA,2548036,2045400,6903384,6674519,1996
895494,956572,366716,1996_WASHINGTON,3222598,1698978,280214,WASHINGTON,4288899,1927517,6578388,6354593,1996
101350,306451,158572,1996_WEST_VIRGINIA,1131846,577570,130467,WEST_VIRGINIA,1222505,556873,1936848,1958647,1996
617334,869930,270455,1996_WISCONSIN,3567663,3202293,212389,WISCONSIN,2869875,1872074,6521058,6342623,1996
78444,99859,41007,1996_WYOMING,360100,283421,21910,WYOMING,339629,200228,676305,664057,1996
420070,737386,376200,1997_ALABAMA,2095904,1106741,323955,ALABAMA,2498847,1075352,3963624,3981788,1997
152330,128143,145563,1997_ALASKA,651935,294023,40973,ALASKA,692364,372788,1237103,1131950,1997
678793,783552,405291,1997_ARIZONA,1977550,2030455,265183,ARIZONA,1907516,1252277,4432360,4343262,1997
192204,457349,218137,1997_ARKANSAS,1291727,750615,158337,ARKANSAS,1387107,667439,2379496,2355859,1997
3088674,5595836,2850766,1997_CALIFORNIA,18160435,12203438,1792979,CALIFORNIA,20560730,10040400,33862281,35614934,1997
678631,672634,205038,1997_COLORADO,2188731,2143933,154175,COLORADO,1784304,1205308,4398196,4133275,1997
194220,507838,158453,1997_CONNECTICUT,2709106,2910333,164857,CONNECTICUT,1719703,1368262,4642835,4788489,1997
73946,110245,56722,1997_DELAWARE,486550,266349,39021,DELAWARE,575855,265674,889631,898926,1997
53106,78648,73177,1997_DISTRICT_OF_COLUMBIA,337401,638448,23494,DISTRICT_OF_COLUMBIA,0,272058,686059,711625,1997
2111449,2241298,992226,1997_FLORIDA,6725833,6348922,1040190,FLORIDA,7022561,4370182,14564750,14363709,1997
1056516,1346761,534963,1997_GEORGIA,4504165,3241455,485635,GEORGIA,4471781,2274539,8483477,8248199,1997
123704,187653,95795,1997_HAWAII,685225,29587,105850,HAWAII,1088410,326596,1241375,1213792,1997
178703,245252,80754,1997_IDAHO,680063,372182,51999,IDAHO,747250,353044,1293705,1200186,1997
1598074,1952892,847818,1997_ILLINOIS,6881301,8548352,527869,ILLINOIS,4532935,4240388,13920593,13929105,1997
667028,981546,305125,1997_INDIANA,3630591,3796628,335709,INDIANA,3783388,2029513,7325086,7885141,1997
295558,502941,153160,1997_IOWA,1752717,1606924,142001,IOWA,1646498,983324,3485339,3406582,1997
188156,466368,152455,1997_KANSAS,1476664,1194780,180594,KANSAS,1682302,959322,2949608,3029537,1997
324367,631592,341901,1997_KENTUCKY,2120583,1119320,242137,KENTUCKY,2381664,1133417,3903139,3842885,1997
249895,808798,478008,1997_LOUISIANA,2205048,1540184,303024,LOUISIANA,2087903,1176952,4027228,4106095,1997
71625,213241,74503,1997_MAINE,906697,793095,59141,MAINE,669487,405474,1527663,1537085,1997
592725,818583,292260,1997_MARYLAND,3359984,3404695,289761,MARYLAND,2343928,1893583,6217120,6040883,1997
439273,928519,337880,1997_MASSACHUSETTS,4469869,3906700,239732,MASSACHUSETTS,3341044,2024501,7479407,7585624,1997
1478950,1684261,806713,1997_MICHIGAN,6777568,4224657,649063,MICHIGAN,8728340,4401535,14235902,13759710,1997
799154,837847,251210,1997_MINNESOTA,3461407,2731908,585789,MINNESOTA,3321859,1641569,6890773,6304977,1997
244101,503979,305516,1997_MISSISSIPPI,1242701,715980,167473,MISSISSIPPI,1253204,629587,2319324,2274700,1997
552305,899750,336452,1997_MISSOURI,2906899,2518101,310482,MISSOURI,2695581,1589440,5527705,5550134,1997
59716,164464,90565,1997_MONTANA,557840,434083,39685,MONTANA,465343,303522,972059,989991,1997
213672,290883,115783,1997_NEBRASKA,1081994,1247473,77333,NEBRASKA,630765,515148,1946725,1994021,1997
369529,282131,68131,1997_NEVADA,858110,544037,57372,NEVADA,1089122,526090,1905940,1701290,1997
169477,193524,44339,1997_NEW_HAMPSHIRE,758383,1200297,43136,NEW_HAMPSHIRE,94550,363154,1431472,1339186,1997
938533,1216721,427260,1997_NEW_JERSEY,7106433,7683929,496433,NEW_JERSEY,4799701,4171762,13242022,12910890,1997
249670,332849,231271,1997_NEW_MEXICO,884961,249714,90233,NEW_MEXICO,1287163,575080,1826524,1768148,1997
2561130,2818497,1446691,1997_NEW_YORK,16259479,14850494,933478,NEW_YORK,10477889,7136050,28227561,26775074,1997
848228,1208695,471258,1997_NORTH_CAROLINA,3704935,2098677,436235,NORTH_CAROLINA,4258017,1869526,7007690,6827952,1997
47992,118433,75316,1997_NORTH_DAKOTA,351542,337654,52363,NORTH_DAKOTA,270361,177522,679692,683331,1997
1075506,1844245,728751,1997_OHIO,6449340,6777639,636681,OHIO,5124101,4011117,12421963,12630491,1997
282622,620695,278209,1997_OKLAHOMA,1739943,1161011,317185,OKLAHOMA,1974522,1013092,3390894,3413742,1997
395441,537675,191660,1997_OREGON,1992346,1459431,127783,OREGON,1826329,1156521,3792572,3477420,1997
1400173,1781383,781493,1997_PENNSYLVANIA,8216134,8707082,598223,PENNSYLVANIA,5695856,4229482,15777276,15184431,1997
21853,150433,63214,1997_RHODE_ISLAND,740878,651444,47227,RHODE_ISLAND,470876,336147,1175638,1185534,1997
509633,641925,303240,1997_SOUTH_CAROLINA,1958816,1543473,246858,SOUTH_CAROLINA,2027332,1110236,3921465,3874045,1997
63192,135601,70568,1997_SOUTH_DAKOTA,390953,411540,33050,SOUTH_DAKOTA,265354,206419,711052,747462,1997
479484,886517,359191,1997_TENNESSEE,2656651,1916889,248981,TENNESSEE,2114799,1222265,4695409,4390879,1997
3147085,3826366,1688975,1997_TEXAS,12038459,11523743,1153593,TEXAS,9878849,6338637,23671010,23091567,1997
282827,479812,140044,1997_UTAH,1176955,679429,160763,UTAH,1367806,504640,2178778,2187279,1997
96165,101584,37631,1997_VERMONT,461439,752358,25761,VERMONT,232557,229220,1069297,1022546,1997
831898,1096279,356767,1997_VIRGINIA,3852814,4049707,383787,VIRGINIA,2938616,2154066,7436340,7345090,1997
897137,974504,388123,1997_WASHINGTON,3356299,1836068,293323,WASHINGTON,4443435,1986859,6792261,6667626,1997
144209,303441,170220,1997_WEST_VIRGINIA,1131889,597514,140495,WEST_VIRGINIA,1286247,586187,2018185,2053981,1997
761190,879021,288586,1997_WISCONSIN,3747953,2754484,226505,WISCONSIN,3681682,1988121,6990489,6724752,1997
84230,98777,43171,1997_WYOMING,362705,296342,23104,WYOMING,320566,206739,695127,660079,1997
458351,739321,374153,1998_ALABAMA,2218693,1176565,357731,ALABAMA,2589819,1155492,4245033,4140537,1998
104903,130633,157335,1998_ALASKA,680848,303046,42456,ALASKA,745814,376448,1222893,1206195,1998
759108,794331,470398,1998_ARIZONA,2091741,2204097,279785,ARIZONA,2000801,1315931,4726098,4675296,1998
192590,456355,226475,1998_ARKANSAS,1367612,835486,170279,ARKANSAS,1505419,731619,2536027,2567380,1998
4335730,5727224,3149260,1998_CALIFORNIA,20083913,13193258,1862674,CALIFORNIA,22840500,10939061,38087666,39183018,1998
622534,686360,215071,1998_COLORADO,2253623,2264100,158788,COLORADO,1879850,1470619,4739136,4359021,1998
144785,515141,189689,1998_CONNECTICUT,2844608,3006768,162325,CONNECTICUT,1828216,1444460,4810851,5024673,1998
61153,111428,59955,1998_DELAWARE,511618,279958,41035,DELAWARE,594617,275898,915207,934530,1998
59891,77111,116366,1998_DISTRICT_OF_COLUMBIA,283484,590572,33393,DISTRICT_OF_COLUMBIA,0,339972,716740,706938,1998
1949539,2292161,1116607,1998_FLORIDA,7160434,6736457,1073030,FLORIDA,7742607,4604765,15155383,15595671,1998
1023011,1375980,594406,1998_GEORGIA,4822729,3875732,488371,GEORGIA,4737025,2477958,8990897,9207163,1998
121486,189887,107149,1998_HAWAII,712023,30975,104350,HAWAII,1141001,328519,1266378,1279125,1998
165324,244403,90011,1998_IDAHO,714369,398932,53790,IDAHO,822017,377484,1342719,1310960,1998
1917001,1972406,962367,1998_ILLINOIS,7391186,8919334,637882,ILLINOIS,4807076,4544061,15207067,14688777,1998
766633,985690,343921,1998_INDIANA,3745167,3542592,352606,INDIANA,3770236,2089790,7649103,7656749,1998
325840,501054,168098,1998_IOWA,1827658,1705895,145224,IOWA,1715712,1022484,3650286,3589705,1998
188870,468980,188910,1998_KANSAS,1536690,1150637,193699,KANSAS,1868123,1013241,3087318,3207670,1998
310116,774561,498082,1998_LOUISIANA,2387847,1679099,322067,LOUISIANA,2266287,1265136,4379797,4443468,1998
83017,212038,82445,1998_MAINE,949523,833051,60837,MAINE,696430,422020,1601411,1611926,1998
558202,830744,325321,1998_MARYLAND,3584678,3681847,302974,MARYLAND,2514101,1902782,6519389,6521269,1998
469395,942331,366880,1998_MASSACHUSETTS,4849603,4175667,255100,MASSACHUSETTS,3183950,2173146,8098720,7726497,1998
1723267,1680559,866216,1998_MICHIGAN,6895840,4371770,663827,MICHIGAN,9474264,4546053,14905765,14712250,1998
781250,841723,313550,1998_MINNESOTA,3384437,2995329,452482,MINNESOTA,3363505,1721705,6815289,6672384,1998
333170,504792,322350,1998_MISSISSIPPI,1320613,759252,173401,MISSISSIPPI,1319058,678492,2543454,2400660,1998
553090,909441,387035,1998_MISSOURI,3083844,2730413,327445,MISSOURI,2873051,1693964,5849648,5990499,1998
73846,162164,102844,1998_MONTANA,575114,454447,39258,MONTANA,478345,306419,1007146,1035636,1998
213815,291570,130904,1998_NEBRASKA,1086607,1268512,79003,NEBRASKA,663420,528690,1966403,2062836,1998
340415,296621,84699,1998_NEVADA,943345,628542,60708,NEVADA,1193619,575000,2030065,1906860,1998
94615,196734,51977,1998_NEW_HAMPSHIRE,808107,1240502,44977,NEW_HAMPSHIRE,127621,378359,1428447,1420100,1998
1110805,1238948,477055,1998_NEW_JERSEY,7267644,8063369,516387,NEW_JERSEY,5246527,4442457,13973201,13786951,1998
247033,331673,253889,1998_NEW_MEXICO,941273,276580,95879,NEW_MEXICO,1383314,620639,1933538,1913783,1998
2723181,2834992,1522836,1998_NEW_YORK,17266937,15344640,1044857,NEW_YORK,11033327,7384638,29853891,27900803,1998
994055,1230010,520499,1998_NORTH_CAROLINA,4130685,2175030,459818,NORTH_CAROLINA,4821450,1936511,7688076,7516979,1998
57202,116813,85963,1998_NORTH_DAKOTA,366639,360451,54277,NORTH_DAKOTA,284970,184916,715126,731384,1998
1126127,1846585,755883,1998_OHIO,6688427,7281976,663358,OHIO,5539484,4268412,13005301,13577343,1998
328855,623681,312708,1998_OKLAHOMA,1811901,1193834,358001,OKLAHOMA,2053438,1079168,3617938,3559980,1998
319162,540226,245664,1998_OREGON,2067377,1440476,139912,OREGON,2205951,1304874,3939722,3892091,1998
1659536,1791100,856423,1998_PENNSYLVANIA,8346538,9031047,615097,PENNSYLVANIA,5783893,4414783,16432921,15671363,1998
24136,152356,67433,1998_RHODE_ISLAND,762746,684580,48765,RHODE_ISLAND,503267,355309,1221558,1255280,1998
620396,648084,328411,1998_SOUTH_CAROLINA,2072959,1636157,254897,SOUTH_CAROLINA,2144562,1183620,4241163,4109130,1998
107579,133698,77009,1998_SOUTH_DAKOTA,403237,434236,34336,SOUTH_DAKOTA,281856,214983,781279,793101,1998
494391,876693,405078,1998_TENNESSEE,2829375,2084511,274143,TENNESSEE,2268050,1291193,4988208,4757639,1998
3561286,3888061,1830474,1998_TEXAS,12804069,12022223,1209084,TEXAS,10632566,6944751,25723965,24485263,1998
307674,480811,166979,1998_UTAH,1250866,734733,167139,UTAH,1394158,536216,2326611,2295870,1998
63485,101413,44750,1998_VERMONT,461901,791317,25038,VERMONT,253591,240460,1064388,1089658,1998
796239,1110815,401716,1998_VIRGINIA,4109813,4275243,408498,VIRGINIA,3046785,2275415,7813707,7723744,1998
997000,991235,438391,1998_WASHINGTON,3520841,1944207,311726,WASHINGTON,4546140,2098952,7211601,6928738,1998
171688,300737,202626,1998_WEST_VIRGINIA,1168793,624589,141099,WEST_VIRGINIA,1351721,606055,2100841,2178936,1998
948070,881552,318567,1998_WISCONSIN,3946529,2846398,240608,WISCONSIN,3918690,2093343,7532110,7083655,1998
84596,96504,47201,1998_WYOMING,366104,325875,22636,WYOMING,330204,216102,706801,703280,1998
515798,737639,393095,1999_ALABAMA,2399626,1325798,441314,ALABAMA,2752653,1208081,4622810,4471546,1999
119079,133508,187153,1999_ALASKA,705069,315911,42897,ALASKA,740163,403903,1289988,1243227,1999
871345,814157,495708,1999_ARIZONA,2272859,2330365,264903,ARIZONA,2259753,1426620,5072471,5085826,1999
196954,451981,232382,1999_ARKANSAS,1424443,450592,177666,ARKANSAS,2001992,767854,2650808,2684966,1999
4738866,5839207,3599923,1999_CALIFORNIA,21110543,14098417,1954362,CALIFORNIA,23695095,11539910,40834643,41393435,1999
628011,698402,234939,1999_COLORADO,2401914,2501276,179582,COLORADO,2004039,1565012,5040224,4740254,1999
300611,522415,208565,1999_CONNECTICUT,3016240,3177377,179789,CONNECTICUT,2074271,1535406,5269517,5460213,1999
70433,112320,61485,1999_DELAWARE,529808,296395,42056,DELAWARE,646592,291268,960335,1004472,1999
43773,71889,122970,1999_DISTRICT_OF_COLUMBIA,314138,635102,29741,DISTRICT_OF_COLUMBIA,0,351290,738942,758072,1999
2092359,2333567,1266927,1999_FLORIDA,7611469,7106124,1131998,FLORIDA,8719985,4934846,16156822,17093036,1999
1354872,1401291,672868,1999_GEORGIA,5328497,4559176,516763,GEORGIA,5148120,2710664,10106670,10380164,1999
181055,188069,130547,1999_HAWAII,718107,31085,108410,HAWAII,1166940,350077,1357649,1328572,1999
148467,244623,96761,1999_IDAHO,763181,440737,57605,IDAHO,867752,408262,1409367,1405250,1999
2243726,1987427,1089732,1999_ILLINOIS,8205446,9454230,686866,ILLINOIS,5665008,4827070,16783840,16208970,1999
808948,986891,377681,1999_INDIANA,4027481,3695211,370124,INDIANA,4094272,2251783,8196714,8167164,1999
340182,498214,186056,1999_IOWA,1815795,1778453,245363,IOWA,1776000,1054419,3789049,3740509,1999
218426,469758,201872,1999_KANSAS,1590684,1095506,204037,KANSAS,2093218,1031073,3189867,3390596,1999
477275,653628,379440,1999_KENTUCKY,2236724,1223707,245016,KENTUCKY,2584984,1254812,4305678,4188131,1999
418504,764642,532951,1999_LOUISIANA,2547187,1744025,308590,LOUISIANA,2364871,1328631,4702496,4641847,1999
86425,210245,88888,1999_MAINE,1000023,879195,70608,MAINE,740050,447288,1699835,1708133,1999
608284,841671,372016,1999_MARYLAND,3660046,3791623,304175,MARYLAND,2686695,2096627,6892276,6850334,1999
425998,957402,413600,1999_MASSACHUSETTS,5220083,4402866,271812,MASSACHUSETTS,3571654,2332767,8673439,8388120,1999
1875573,1696275,1018825,1999_MICHIGAN,7222378,4709979,701589,MICHIGAN,9519308,4848897,15837858,15248112,1999
965469,843802,322148,1999_MINNESOTA,3622534,2753064,497073,MINNESOTA,3873937,1855510,7450965,6949149,1999
455812,502382,339359,1999_MISSISSIPPI,1377699,818402,181454,MISSISSIPPI,1374920,730765,2811852,2532681,1999
615448,911563,403205,1999_MISSOURI,3267404,2871099,354185,MISSOURI,2964597,1780317,6228001,6238901,1999
69898,159813,115211,1999_MONTANA,590589,467858,40088,MONTANA,466300,313874,1026263,1049369,1999
244788,290383,150963,1999_NEBRASKA,1127843,1255317,85361,NEBRASKA,805824,541116,2062226,2212104,1999
448757,311063,92027,1999_NEVADA,1038564,672547,65517,NEVADA,1324474,642090,2298474,2089048,1999
84168,201252,58224,1999_NEW_HAMPSHIRE,859115,1312357,46962,NEW_HAMPSHIRE,127705,401938,1491560,1498286,1999
1113055,1257772,534670,1999_NEW_JERSEY,7900043,8572383,536974,NEW_JERSEY,5870448,4702475,14927302,14977501,1999
276238,328715,277349,1999_NEW_MEXICO,998467,281173,104374,NEW_MEXICO,1509815,688769,2098998,2068337,1999
3309820,2850352,1794853,1999_NEW_YORK,18323434,15814586,893364,NEW_YORK,12605931,7913623,31841870,30215370,1999
1365695,1244926,557142,1999_NORTH_CAROLINA,4434300,2361320,472499,NORTH_CAROLINA,5558333,2202906,8674393,8476795,1999
73822,114546,92078,1999_NORTH_DAKOTA,380850,390968,53045,NORTH_DAKOTA,287048,192729,756337,770094,1999
1206274,1834379,787687,1999_OHIO,7115101,7677940,681105,OHIO,6041429,4550926,13865260,14507056,1999
320344,628522,333408,1999_OKLAHOMA,1934516,1297066,366350,OKLAHOMA,2158427,1155058,3817848,3788901,1999
328891,541436,284390,1999_OREGON,2184194,1496617,152102,OREGON,2299646,1385373,4172435,4080653,1999
1843095,1787430,919648,1999_PENNSYLVANIA,8562120,9478787,650115,PENNSYLVANIA,5963486,4564230,17113809,16361921,1999
28611,153710,77904,1999_RHODE_ISLAND,792559,711914,51755,RHODE_ISLAND,568748,382899,1289045,1358566,1999
702407,652731,342400,1999_SOUTH_CAROLINA,2222890,1744052,266738,SOUTH_CAROLINA,2278900,1306221,4610436,4365352,1999
123444,131728,84745,1999_SOUTH_DAKOTA,425090,445353,33934,SOUTH_DAKOTA,295753,228657,838078,825851,1999
669601,893842,417870,1999_TENNESSEE,3008844,2271871,291537,TENNESSEE,2369846,1369969,5446555,5059587,1999
3970379,3933017,2161662,1999_TEXAS,13486659,13132147,1306137,TEXAS,10802214,7594544,27883593,26096023,1999
312833,478814,174299,1999_UTAH,1314796,769838,188105,UTAH,1481463,568221,2448591,2425600,1999
44146,100348,52814,1999_VERMONT,508426,417587,24725,VERMONT,677199,261788,1129982,1147600,1999
875124,1122858,418359,1999_VIRGINIA,4360356,4400189,441515,VIRGINIA,3512788,2423486,8335873,8331336,1999
1053316,999616,486500,1999_WASHINGTON,3644065,2105089,330124,WASHINGTON,4696554,2163836,7489129,7288143,1999
155822,296551,188865,1999_WEST_VIRGINIA,1216907,645838,146453,WEST_VIRGINIA,1355717,637240,2169432,2190420,1999
986589,878983,323924,1999_WISCONSIN,4082725,3039752,249719,WISCONSIN,4051567,2218556,7875805,7415243,1999
71423,94420,57983,1999_WYOMING,390565,314621,24829,WYOMING,408271,237461,739019,780875,1999
663903,730184,425978,2000_ALABAMA,2551713,1456125,395909,ALABAMA,3003814,1319053,5003267,4885917,2000
184546,132822,199520,2000_ALASKA,717725,339796,46782,ALASKA,774194,417637,1386904,1313510,2000
768425,814807,534619,2000_ARIZONA,2488932,2463460,270671,ARIZONA,2481089,1573568,5397194,5479168,2000
146666,450751,254735,2000_ARKANSAS,1531232,464021,138220,ARKANSAS,2126099,804253,2683400,2844855,2000
5849441,5941946,4024940,2000_CALIFORNIA,23514388,15725347,2269603,CALIFORNIA,26877920,12429070,45829753,46628207,2000
782711,707436,266207,2000_COLORADO,2539372,2723741,191201,COLORADO,2083318,1674044,5444193,5073266,2000
369278,530363,234321,2000_CONNECTICUT,3189123,3350826,180639,CONNECTICUT,2298931,1634888,5605280,5884078,2000
79176,112743,69540,2000_DELAWARE,571982,312640,42630,DELAWARE,716375,313410,1040480,1098555,2000
87549,70762,184825,2000_DISTRICT_OF_COLUMBIA,318260,696598,23107,DISTRICT_OF_COLUMBIA,0,429891,858807,881423,2000
2792662,2377271,1398757,2000_FLORIDA,7751117,7355813,1151140,FLORIDA,8804217,5113323,17180954,17558787,2000
1520834,1422941,710741,2000_GEORGIA,5701293,5080316,546396,GEORGIA,5406709,2931538,10884510,11197766,2000
115972,185860,127042,2000_HAWAII,765134,30597,109367,HAWAII,1247256,373038,1363511,1404895,2000
153472,245226,109898,2000_IDAHO,798629,453940,59735,IDAHO,888384,425211,1467977,1452222,2000
2467748,2003839,1283052,2000_ILLINOIS,8738312,9967865,716792,ILLINOIS,6344130,5245226,18073190,17595047,2000
841171,987214,426266,2000_INDIANA,4143020,3763109,375026,INDIANA,4300608,2373445,8518477,8489991,2000
353405,497301,217060,2000_IOWA,1906755,1726234,260900,IOWA,1879158,1104075,3974813,3822452,2000
206141,469377,221530,2000_KANSAS,1661540,1094953,209338,KANSAS,2201788,1092448,3327090,3518271,2000
515109,646467,426956,2000_KENTUCKY,2345581,1290393,260400,KENTUCKY,2612740,1284053,4510972,4330089,2000
414669,750755,556240,2000_LOUISIANA,2601684,1867387,307212,LOUISIANA,2361704,1384760,4807097,4785331,2000
143112,209012,104497,2000_MAINE,1053067,926576,77649,MAINE,761317,474866,1842276,1792390,2000
760810,846582,409021,2000_MARYLAND,3874590,4205808,300044,MARYLAND,2804218,2189499,7355698,7419047,2000
533702,958907,480898,2000_MASSACHUSETTS,5624037,5056851,323913,MASSACHUSETTS,3926522,2503616,9466363,9464271,2000
1866666,1700074,1030238,2000_MICHIGAN,7709336,4966964,742727,MICHIGAN,9942275,5109653,16580526,15939477,2000
901829,839839,330914,2000_MINNESOTA,3825732,2748395,531329,MINNESOTA,4265438,1942294,7736391,7344747,2000
421075,499362,368830,2000_MISSISSIPPI,1524728,870229,183118,MISSISSIPPI,1504225,810371,2996474,2743284,2000
756817,913517,437898,2000_MISSOURI,3459281,3139540,374060,MISSOURI,3097822,1913563,6708608,6675260,2000
57419,157381,130928,2000_MONTANA,613132,486892,41385,MONTANA,487115,327975,1051768,1104935,2000
243866,287566,152143,2000_NEBRASKA,1188826,1298811,94639,NEBRASKA,812998,570910,2165529,2263952,2000
428541,325610,110210,2000_NEVADA,1114489,763528,69965,NEVADA,1378678,695694,2437438,2252416,2000
130011,203178,54657,2000_NEW_HAMPSHIRE,902062,666894,49746,NEW_HAMPSHIRE,865318,445733,1640395,1586869,2000
1320024,1279542,578978,2000_NEW_JERSEY,8244717,8978920,568802,NEW_JERSEY,6093162,5041897,15907248,15651060,2000
255735,324489,296222,2000_NEW_MEXICO,1048533,324385,101479,NEW_MEXICO,1571088,727644,2165031,2191695,2000
3266115,2861478,1938590,2000_NEW_YORK,19856637,16201578,1057876,NEW_YORK,13766358,8377510,33683043,31906526,2000
1385226,1261586,622184,2000_NORTH_CAROLINA,4854623,2544580,479183,NORTH_CAROLINA,5897936,2356589,9275837,9064700,2000
81274,112349,96940,2000_NORTH_DAKOTA,402602,412910,55808,NORTH_DAKOTA,303132,204117,802768,812982,2000
1378528,1822566,843432,2000_OHIO,7497388,8058530,725617,OHIO,6425872,4889221,14909952,15327834,2000
286261,627032,377776,2000_OKLAHOMA,1928222,1366258,387753,OKLAHOMA,2162799,1226386,3876871,3906833,2000
391189,542739,268568,2000_OREGON,2288931,1643630,148604,OREGON,2457202,1433944,4398318,4369400,2000
1851099,1782444,1022578,2000_PENNSYLVANIA,8818088,9904164,681741,PENNSYLVANIA,6163912,4887123,17861852,17090654,2000
30587,155351,81655,2000_RHODE_ISLAND,845667,772166,57496,RHODE_ISLAND,610999,421472,1388454,1464820,2000
716110,666780,366587,2000_SOUTH_CAROLINA,2426139,1903337,278840,SOUTH_CAROLINA,2420494,1418846,4961392,4690418,2000
144296,130279,105960,2000_SOUTH_DAKOTA,443779,459796,36959,SOUTH_DAKOTA,302405,245481,898609,868161,2000
743326,907222,462000,2000_TENNESSEE,3166208,2446818,307022,TENNESSEE,2429713,1471174,5805181,5338531,2000
4719976,3965971,2406972,2000_TEXAS,15018072,14040106,1371714,TEXAS,12471856,8307904,31067935,28918934,2000
270172,477835,189502,2000_UTAH,1355794,849429,192296,UTAH,1507711,596620,2478420,2546642,2000
39112,99609,65052,2000_VERMONT,555740,435059,29595,VERMONT,711259,283821,1193813,1211370,2000
1011384,1132673,491873,2000_VIRGINIA,4823780,4657570,347530,VIRGINIA,3761983,2639328,9154676,8911426,2000
1048059,1003714,543966,2000_WASHINGTON,3818756,2264168,350703,WASHINGTON,4812796,2285577,7811937,7620930,2000
129872,290982,210082,2000_WEST_VIRGINIA,1271988,667723,156775,WEST_VIRGINIA,1365346,672003,2243563,2243151,2000
958597,877165,354829,2000_WISCONSIN,4225688,3200996,265155,WISCONSIN,4292527,2316000,8183251,7848352,2000
70579,91883,66085,2000_WYOMING,417424,312882,24899,WYOMING,408356,242832,769923,787323,2000
540284,728532,466150,2001_ALABAMA,2656393,1487160,426481,ALABAMA,2879636,1374265,5086045,4832946,2001
150279,131985,229297,2001_ALASKA,701053,363216,48312,ALASKA,732985,479510,1402839,1325498,2001
1035457,834387,580043,2001_ARIZONA,2538936,2606506,269157,ARIZONA,2729793,1701945,5858385,5916342,2001
235346,449693,274406,2001_ARKANSAS,1616883,564901,153300,ARKANSAS,2135281,877225,2951677,2974588,2001
6755895,6045030,4280358,2001_CALIFORNIA,26641811,17633696,2570224,CALIFORNIA,31374889,14127664,52082540,53288943,2001
672080,723696,292518,2001_COLORADO,2709184,2857543,209212,COLORADO,2222723,1844900,5727966,5372784,2001
385785,537521,256685,2001_CONNECTICUT,3360042,3685312,231240,CONNECTICUT,2389572,1748476,5987680,6331569,2001
132922,112055,77483,2001_DELAWARE,613955,321422,45976,DELAWARE,754926,349525,1175717,1153831,2001
184106,68925,114876,2001_DISTRICT_OF_COLUMBIA,412276,927385,35108,DISTRICT_OF_COLUMBIA,0,394656,1026146,1042261,2001
2868679,2431884,1563902,2001_FLORIDA,8412975,7782333,1197780,FLORIDA,9120855,5514993,18389394,18467090,2001
1620496,1444937,758799,2001_GEORGIA,6336556,5567295,566956,GEORGIA,5945868,3131291,11853800,12271962,2001
112944,184360,140953,2001_HAWAII,732512,30061,105505,HAWAII,1511318,412203,1363164,1682332,2001
124442,243926,123520,2001_IDAHO,853733,483414,64896,IDAHO,964414,461819,1535485,1571348,2001
2637635,2025249,1411096,2001_ILLINOIS,9317202,10485814,664402,ILLINOIS,6637462,5702703,19337580,18534372,2001
832585,987854,444861,2001_INDIANA,4364661,4089869,395908,INDIANA,4590018,2553481,8991877,9124748,2001
405205,495080,239495,2001_IOWA,1994331,1884913,271596,IOWA,1943702,1171278,4211493,4068110,2001
209716,468347,238960,2001_KANSAS,1721113,1189208,220701,KANSAS,2253677,1159966,3491029,3681845,2001
156395,643730,446180,2001_KENTUCKY,2467964,1362543,254444,KENTUCKY,2727410,1372283,4350588,4536133,2001
409235,737223,577645,2001_LOUISIANA,2654239,1979288,316925,LOUISIANA,2425436,1457593,4939894,4982369,2001
149225,207171,112074,2001_MAINE,1118171,990093,79883,MAINE,812384,513216,1958646,1914551,2001
813068,852920,467001,2001_MARYLAND,4172982,4468585,369293,MARYLAND,2928704,2366854,7981362,7864290,2001
944333,965934,490388,2001_MASSACHUSETTS,6135199,5794366,338708,MASSACHUSETTS,4328575,2711995,10572138,10613329,2001
2007947,1705088,1090642,2001_MICHIGAN,8136476,5201185,795607,MICHIGAN,10480592,5430837,17573761,16772419,2001
964810,836386,350797,2001_MINNESOTA,3981906,2791098,569072,MINNESOTA,4694722,2112589,8221636,7836617,2001
282202,496513,385896,2001_MISSISSIPPI,1548979,917467,190656,MISSISSIPPI,1519788,847817,2930393,2823151,2001
715516,911673,464119,2001_MISSOURI,3659465,3345375,402233,MISSOURI,3272289,2100767,7100685,7081783,2001
73732,154700,128783,2001_MONTANA,638218,473310,44456,MONTANA,537866,354844,1129098,1139959,2001
278832,285331,166068,2001_NEBRASKA,1256013,1383026,100439,NEBRASKA,806280,634842,2344564,2355374,2001
575873,339451,118318,2001_NEVADA,1171360,825173,76426,NEVADA,1438406,734647,2692840,2381897,2001
166814,204721,76689,2001_NEW_HAMPSHIRE,937479,796914,53143,NEW_HAMPSHIRE,884225,486152,1796043,1757828,2001
1466889,1301195,620507,2001_NEW_JERSEY,8782754,9616707,610241,NEW_JERSEY,6617681,5499870,17144456,16854895,2001
308741,319524,327191,2001_NEW_MEXICO,1096488,354289,114558,NEW_MEXICO,1691663,761848,2315182,2373143,2001
4579196,2856277,1912495,2001_NEW_YORK,22052316,16428291,1157116,NEW_YORK,16032781,9100764,38062603,34373567,2001
