241.625,282.876,222.482,268.284,2011_RHODE_ISLAND,RHODE_ISLAND,2011
237.303,281,214.9,260.121,2011_SOUTH_CAROLINA,SOUTH_CAROLINA,2011
240.98,290.615,219.814,264.226,2011_SOUTH_DAKOTA,SOUTH_DAKOTA,2011
232.901,274.039,214.64,267.751,2011_TENNESSEE,TENNESSEE,2011
241.102,290.347,218.321,265.12,2011_TEXAS,TEXAS,2011
242.538,283.308,220.416,260.307,2011_UTAH,UTAH,2011
246.64,293.883,226.772,268.942,2011_VERMONT,VERMONT,2011
245.334,289.255,226.378,259.208,2011_VIRGINIA,VIRGINIA,2011
243.183,288.108,220.529,261.428,2011_WASHINGTON,WASHINGTON,2011
234.656,273.263,214.386,267.087,2011_WEST_VIRGINIA,WEST_VIRGINIA,2011
244.692,288.666,221.24,273.841,2011_WISCONSIN,WISCONSIN,2011
243.874,287.768,224.062,267.273,2011_WYOMING,WYOMING,2011
227.963,268.524,216.273,267.577,2009_ALABAMA,ALABAMA,2009
237.212,283.048,211.127,256.107,2009_ALASKA,ALASKA,2009
229.991,277.332,209.989,267.167,2009_ARIZONA,ARIZONA,2009
237.541,276,216.152,269.569,2009_ARKANSAS,ARKANSAS,2009
231.675,270.449,209.762,254.895,2009_CALIFORNIA,CALIFORNIA,2009
243.132,287.373,225.697,259.449,2009_COLORADO,COLORADO,2009
244.718,288.609,228.972,257.595,2009_CONNECTICUT,CONNECTICUT,2009
239.491,283.829,225.513,258.049,2009_DELAWARE,DELAWARE,2009
219.26,253.595,201.985,252.631,2009_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2009
241.945,279.335,225.673,265.513,2009_FLORIDA,FLORIDA,2009
236.03,277.561,217.848,271.81,2009_GEORGIA,GEORGIA,2009
235.68,273.759,210.616,264.999,2009_HAWAII,HAWAII,2009
241.043,287.305,221.023,242.49,2009_IDAHO,IDAHO,2009
238.286,282.431,219.166,272.459,2009_ILLINOIS,ILLINOIS,2009
242.617,286.81,222.659,264.362,2009_INDIANA,INDIANA,2009
242.596,284.17,221.422,260.245,2009_IOWA,IOWA,2009
245.309,288.596,223.924,254.739,2009_KANSAS,KANSAS,2009
238.836,279.284,225.606,264.837,2009_KENTUCKY,KENTUCKY,2009
229.432,272.38,207.486,264.514,2009_LOUISIANA,LOUISIANA,2009
244.456,286.361,223.79,265.691,2009_MAINE,MAINE,2009
243.795,288.342,226.048,264.888,2009_MARYLAND,MARYLAND,2009
252.255,298.854,233.749,266.8,2009_MASSACHUSETTS,MASSACHUSETTS,2009
236.28,278.268,218.236,266.854,2009_MICHIGAN,MICHIGAN,2009
249.456,294.443,223.337,253.329,2009_MINNESOTA,MINNESOTA,2009
227.262,265.002,210.507,267.707,2009_MISSISSIPPI,MISSISSIPPI,2009
240.684,285.808,223.842,267.298,2009_MISSOURI,MISSOURI,2009
244.401,291.543,224.652,273.589,2009_MONTANA,MONTANA,2009
238.748,284.259,222.523,261.898,2009_NEBRASKA,NEBRASKA,2009
235.152,274.149,211.141,269.74,2009_NEVADA,NEVADA,2009
251.072,292.322,229.145,251.306,2009_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2009
246.53,292.657,229.394,266.876,2009_NEW_JERSEY,NEW_JERSEY,2009
230.03,269.704,207.646,270.394,2009_NEW_MEXICO,NEW_MEXICO,2009
240.641,282.577,224.369,267.068,2009_NEW_YORK,NEW_YORK,2009
243.778,284.333,219.296,253.841,2009_NORTH_CAROLINA,NORTH_CAROLINA,2009
245.19,292.842,225.967,270.748,2009_NORTH_DAKOTA,NORTH_DAKOTA,2009
243.688,285.583,224.532,272.803,2009_OHIO,OHIO,2009
236.781,275.712,217.191,254.129,2009_OKLAHOMA,OKLAHOMA,2009
238.032,285.037,218.142,264.288,2009_OREGON,OREGON,2009
243.588,288.304,223.679,259.528,2009_PENNSYLVANIA,PENNSYLVANIA,2009
238.767,277.924,222.705,269.24,2009_RHODE_ISLAND,RHODE_ISLAND,2009
235.668,280.381,215.942,268.678,2009_SOUTH_CAROLINA,SOUTH_CAROLINA,2009
242.098,290.619,222.167,259.496,2009_SOUTH_DAKOTA,SOUTH_DAKOTA,2009
231.825,274.762,216.738,265.089,2009_TENNESSEE,TENNESSEE,2009
240.465,286.685,218.858,270.701,2009_TEXAS,TEXAS,2009
240.319,284.068,219.204,259.886,2009_UTAH,UTAH,2009
247.767,292.866,228.736,257.274,2009_VERMONT,VERMONT,2009
243.071,286.07,226.528,270.061,2009_VIRGINIA,VIRGINIA,2009
242.257,288.722,221.33,260.947,2009_WASHINGTON,WASHINGTON,2009
232.983,270.416,214.52,260.369,2009_WEST_VIRGINIA,WEST_VIRGINIA,2009
243.585,288.141,220.136,265.592,2009_WISCONSIN,WISCONSIN,2009
242.009,286.104,222.652,272.305,2009_WYOMING,WYOMING,2009
228.52,266,216.389,265.642,2007_ALABAMA,ALABAMA,2007
237.274,282.557,214.477,266.918,2007_ALASKA,ALASKA,2007
231.937,275.548,209.521,254.8,2007_ARIZONA,ARIZONA,2007
237.671,273.9,217.028,265.813,2007_ARKANSAS,ARKANSAS,2007
230.034,270.382,208.522,268.159,2007_CALIFORNIA,CALIFORNIA,2007
240.206,286.193,223.733,251.937,2007_COLORADO,COLORADO,2007
242.756,282.473,227.204,258.798,2007_CONNECTICUT,CONNECTICUT,2007
241.795,282.992,225.071,254.829,2007_DELAWARE,DELAWARE,2007
213.699,248.199,197.086,257.961,2007_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2007
242.02,277.383,223.535,251.288,2007_FLORIDA,FLORIDA,2007
235.209,274.779,218.888,266.408,2007_GEORGIA,GEORGIA,2007
234.286,268.772,213.497,267.056,2007_HAWAII,HAWAII,2007
240.903,283.508,223.404,264.545,2007_IDAHO,IDAHO,2007
237.287,280.497,219.387,240.794,2007_ILLINOIS,ILLINOIS,2007
245.144,285.007,221.673,272.693,2007_INDIANA,INDIANA,2007
242.82,285.227,224.895,259.791,2007_IOWA,IOWA,2007
247.924,290.033,224.658,258.705,2007_KANSAS,KANSAS,2007
235.088,278.705,222.432,251.331,2007_KENTUCKY,KENTUCKY,2007
230.043,272.386,207.407,264.886,2007_LOUISIANA,LOUISIANA,2007
242.371,286.472,225.544,262.827,2007_MAINE,MAINE,2007
240.328,285.734,224.781,264.096,2007_MARYLAND,MARYLAND,2007
252.43,297.923,235.753,267.451,2007_MASSACHUSETTS,MASSACHUSETTS,2007
237.606,276.831,220.118,267.414,2007_MICHIGAN,MICHIGAN,2007
246.998,291.851,224.917,261.966,2007_MINNESOTA,MINNESOTA,2007
227.612,264.891,207.81,253.238,2007_MISSISSIPPI,MISSISSIPPI,2007
239.411,280.62,220.777,269.92,2007_MISSOURI,MISSOURI,2007
243.619,287.076,226.667,265.24,2007_MONTANA,MONTANA,2007
238.041,283.651,222.903,273.284,2007_NEBRASKA,NEBRASKA,2007
231.782,270.804,210.819,260.318,2007_NEVADA,NEVADA,2007
248.572,287.557,229.017,268.197,2007_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2007
248.622,288.583,230.647,250.064,2007_NEW_JERSEY,NEW_JERSEY,2007
228.064,267.538,211.632,263.442,2007_NEW_MEXICO,NEW_MEXICO,2007
